year,no,instruction,input,result,isAnswerable,isMultipleChoice,isSingleChoiceSolution,note
2024,11,ข้อใดเป็นการอนุมัติด้วยวิธีนิรนัย,"(1) อย่างเดียวก็จะหลับคงไม่รู้เบื่อเล่ม
(2) ฉันแพ้กุ้ง หลังจากกินต้มยำทะเลแล้วผื่นขึ้น
(3) ผมรวมกันได้ทั้งหมด 10 เส้นแล้ว เธอแก่แล้วนะครับ
(4) โรงเรียนนี้ดังเรื่องวงโยธวาทิต ถ้าลูกเรียน เล่นดนตรีเก่งแน่นอน
(5) คนเดินทางรอบร้านขายขนมปังกันยืดหยุ่น ขนมปังรสนี้ต้องอร่อยมากแน่ๆ
",(4) โรงเรียนนี้ดังเรื่องวงโยธวาทิต ถ้าลูกเรียน เล่นดนตรีเก่งแน่นอน,True,True,True,thai
2024,12,ข้อใดแสดงมารยาทที่ดีในการโต้แย้ง,"(1) ประเด็นนี้ผมไม่เห็นด้วยกับคุณ
(2) ดิฉันไม่เห็นด้วยกับที่คุณพูดมาทั้งหมด
(3) ที่คุณพูดมาดิฉันไม่เห็นด้วย จะให้โอกาสคุณอีกครั้ง
(4) คุณลองไปหาข้อมูลเพิ่มเติมแล้วมาคุยกันอีกทีดีไหม
(5) ดิฉันเห็นความตั้งใจของคุณนะ แต่มันดูไม่น่าเชื่อเลย
",(4) คุณลองไปหาข้อมูลเพิ่มเติมแล้วมาคุยกันอีกทีดีไหม,True,True,True,thai
2024,13,คนไทยส่วนใหญ่เกือบร้อยเปอร์เซ็นต์ล้วนนับถือศาสนาพุทธ วัดพุทธก็มีอยู่ทั่วทั้งประเทศ นับจะถึงหลักหมื่น ดังนั้นก็ควรจะยกให้พระพุทธศาสนาเป็นศาสนาประจำชาติของไทย ข้อความข้องต้นแสดงจุดอ่อนของการแสดงทรรศนะในด้านใด,"(1) การนิยามคำสำคัญ
(2) ปริมาณของข้อมูล
(3) ข้อสมมติฐาน
(4) วิธีการอนุมัติ
(5) การแสดงเหตุผล
",(3) ข้อสมมติฐาน,True,True,True,thai
2024,14,ข้อใดไม่มีการโน้มน้ำใจ,"(1) ชุดของขวัญพิเศษสุดสำหรับคุณแม่จะพร้อมให้ภายในเดือนสิงหาคมเท่านั้น
(2) ผลการวิจัยยืนยันว่าการรับประทานฟักข้าวช่วยยับยั้งการเจริญเติบโตของมะเร็งลำไส้ใหญ่ได้
(3) คอลเลคชันใหม่ล่าสุดของน้ำหอมรุ่นนี้เต็มไปด้วยความงดงามและเบ่งบานของดอกไม้
(4) สถานีเกษตรหลวงอ่างขาง เปิดทำการทุกวัน เวลา 06:00 – 18:00 น. ไม่เว้นวันหยุดราชการ
(5) แปรงสีฟันไฟฟ้ารุ่นนี้ขนแข็งจะดูใหญ่ไปหน่อย แต่จับถนัดมือ ใช้ง่าย ไม่ต้องชาร์จบ่อย
",(4) สถานีเกษตรหลวงอ่างขาง เปิดทำการทุกวัน เวลา 06:00 – 18:00 น. ไม่เว้นวันหยุดราชการ,True,True,True,thai
2024,15,“บุหรี่ตัวร้าย ทำลายหัวใจ” ใช้กลวิธีการโน้มน้ำใจในข้อใด,"(1) แสดงให้เห็นการเรียงคำอารมณ์อย่างแรงกล้า
(2) แสดงให้เห็นความนับถือของผู้โน้มน้ำใจ
(3) แสดงให้เห็นทางเลือกทั้งด้านดีและด้านร้าย
(4) แสดงให้เห็นความหนักแน่นของเหตุผล
(5) แสดงให้เห็นถึงความรู้สึกร่วมกัน
",(4) แสดงให้เห็นความหนักแน่นของเหตุผล,True,True,True,thai
2024,16,"เก๋ากี่ มีชื่อภาษาอังกฤษว่า ""Chinese Wolfberry"" และบางครั้งถูกเรียกในภาษาไทยว่า ""โกจิเบอร์รี่"" (Goji Berry) อยู่ในกลุ่มผลไม้ชนิดหนึ่งในตระกูลเบอร์รี่ มีรสหวาน มีฤทธิ์เป็นกลาง ไม่ร้อน ไม่เย็นมาก และไม่มีพิษ แพทย์จีนใช้เก๋ากี่เป็นยามานานกว่า 2,000 ปี สรรพคุณของเก๋ากี่มีหลายอย่าง รวมถึงช่วยบำรุงเลือด ตับ ไต หัวใจ ปอด และระบบประสาท ช่วยบำรุงสายตา ลดความเสี่ยงของโรคตับอ่อน ช่วยป้องกันและผู้ป่วยโรคเบาหวานในตำรายจีนมีข้อมูลว่าเก๋ากี่ช่วยบำรุงระบบศีรษะและระบบการทำงานของเพศชายได้ดี รักษาความอ่อนแอของอกและการรับมือกับความเครียด นอกจากนี้ แพทย์จีนส่วนใหญ่นิยมใช้เก๋ากี่ในบรรเทาและรักษาอาการผู้ป่วยเบาหวานในตำรายจีนยังมีข้อมูลว่าเก๋ากี่ช่วยบำรุงระบบหัวใจ ปอด ตับ และไต ข้อใดไม่ใช่ประโยชน์ของเก๋ากี่","(1) ช่วยบำรุงสายตาและป้องกันตาแห้ง
(2) ช่วยบำรุงเลือดและระบบประสาท
(3) ช่วยป้องกันระบบภูมิคุ้มกันบกพร่อง
(4) ช่วยรักษาอาการโรคเบาหวาน
(5) ช่วยบำรุงหัวใจ ปอด ตับ และไต
",(3) ช่วยป้องกันระบบภูมิคุ้มกันบกพร่อง,True,True,True,thai
2024,17,"โรคฝีดำษลิง เป็นโรคติดเชื้อที่เกิดจากการติดเชื้อไวรัสในกลุ่มไวรัสพอกซ์ (Poxvirus) ซึ่งเป็นไวรัสในกลุ่มเดียวกับไวรัสที่ทำให้เกิดฝีดำษคนหรือไข้ทรพิษ โรคนี้ครั้งแรกพบในลิงที่ใช้เป็นสัตว์ทดลองในปี พ.ศ.2501 จึงเรียกว่า ""ฝีดำษลิง"" แต่ที่จริงแล้วสัตว์ที่เป็นระบาดโรคคือสัตว์ฟันแทะ เช่น หนู กระรอก กระแต และอื่นๆและพบการระบาดในคนครั้งแรกในปี พ.ศ. 2513 ปัจจุบันมีผู้ป่วยยืนยันมากกว่า 2,103 คน กระจายไปทั่วโลกโดยเฉพาะในประเทศกลุ่มเสี่ยงในทวีปอเมริกาเหนือและยุโรป ข้อใดต่อไปนี้ไม่ถูกต้อง","(1) โรคฝีดำษลิงเกิดจากเชื้อไวรัสในกลุ่มที่ทำให้เกิดไข้ทรพิษ
(2) โรคฝีดำษลิงตั้งชื่อตามการติดเชื้อครั้งแรกที่พบในลิง
(3) โรคฝีดำษลิงมีสัตว์ฟันแทะเป็นแหล่งกำเนิดโรค
(4) โรคฝีดำษลิงมักพบในแถบยุโรปและอเมริกาเหนือ
(5) โรคฝีดำษลิงเริ่มติดเชื้อในคนและลิงเมื่อ พ.ศ. 2513
",(2) โรคฝีดำษลิงตั้งชื่อตามการติดเชื้อครั้งแรกที่พบในลิง,True,True,True,thai
2024,18,น้ำตำลมะพร้าวเดิมมีการผลิตมากในเมืองชายฝั่งทะเลสาบ คือ สมุทรปราการ สมุทรสาคร และ สมุทรสงคราม แต่ทุกวันนี้มีการผลิตเป็นมากที่สมุทรสงคราม เนื่องจากมะพร้าวขึ้นอยู่อย่างหนาแน่น เรียกว่าอยู่หากินร่วมกัน ตามสถานที่บ่งชี้ตามภูมิศาสตร์ ข้อใดคือสาระสำคัญ,"(1) แหล่งผลิตน้ำตำลมะพร้าว
(2) วิถีชีวิตของชาวเมืองชายฝั่งทะเลสาบ
(3) ประวัติการผลิตน้ำตำลมะพร้าว
(4) ความหมายของชื่อเมืองชายฝั่งทะเลสาบ
(5) ปัจจัยที่มีผลต่อการผลิตน้ำตำลมะพร้าว
",(1) แหล่งผลิตน้ำตำลมะพร้าว,True,True,True,thai
2024,19,การอยู่กับความเป็นจริงและยอมรับความเป็นจริงจะทำให้เราไม่เครียด ไม่ต้องทุกข์ แต่มิใช่ว่าจะยอมจำนนกับปัญหาที่เกิดขึ้น หากเรารู้ว่าเส้นทางที่จะไปรถติด ก็เผื่อเวลาเดินทางให้มากขึ้น หรือไปเส้นทางอื่นที่รถไม่ติด แต่ถ้ารถยังติดก็ยอมรับความเป็นจริง และลองหาทางปรับเปลี่ยนแก้ปัญหาไปเรื่อย ๆข้อใดคือเจตนาของผู้เขียน,"(1) ตำหนิ
(2) อธิบาย
(3) ให้กำลังใจ
(4) แนะนำ
(5) ตักเตือน
",(4) แนะนำ,True,True,True,thai
2024,20,"คำนิยานนั้น ไม่ต่องอะไรกับสายลม ไม่มีตัวตน แม้จะทำให้เราร้อนบ้าง หนาวบ้าง แต่เมื่อผ่านมาแล้วก็จะผ่าเลยไป เราอย่างปล่อยให้สายลมแห่งการนิยานหอบเอาชีวิตและวันเวลาของเรา ""ปลิว"" ห่างไปกับเรื่องไร้ค่าเช่นนั้นเลยข้อใดคือเจตนาของผู้เขียน","(1) สั่งสอน
(2) ตักเตือน
(3) บอกกล่าว
(4) เชิญชวน
(5) ชื่นชม
",(1) สั่งสอน,True,True,True,thai
2024,21,ตรวจภายใน ในที่นี้มีสองความหมาย หนึ่งคือการสำรวจตรวจตราประกาศกฎการณ์ต่าง ๆ ที่เกิดขึ้นในสังคมแทนที่จะจมอยู่กับมัน สองคือเมื่อกระโดดขึ้นมาเหนือน้ำ มองเห็นภาพกว้างงามและความเป็นไปของน้ำแล้ว ก็คงถึงเวลาที่จะต้องตรวจเข้าไปในจิตใจของตัวเองบ้างว่าคิดเช่นไรกับสิ่งที่เห็น สิ่งที่เป็นอยู่ จะได้ตัดสินใจถูกว่าเมื่อต้องลงสู่กระแสน้ำอีกครั้งจะมุ่งหน้าไปทำอะไร ข้อใดเป็นข้อคิดสำคัญ,"(1) ควรศึกษาหาความรู้อยู่เสมอ
(2) ควรรู้ทันโลกและรู้จักตนเอง
(3) ควรสังเกตสิ่งรอบตัว
(4) ควรต่อสู้กับอุปสรรค
(5) ควรรู้จักปล่อยวาง
",(2) ควรรู้ทันโลกและรู้จักตนเอง,True,True,True,thai
2024,22,"การทำงานเหมือนกับการทำอาหาร ต่อให้ได้สูตรอาหารมาจากไหน จะกรุณานำอาหารมาจากไหนอร่อยที่สุดหรือคู่มือของแม่ครัวดังๆ แต่พอมาถึงหัวใจแล้ว ทุกอย่างต้องใช้ประสบการณ์และการแก้ไขปัญหาหัวใจอาหาร แค่สูตรบอกว่าใช้ไฟกลาง 2 นาที กลางแค่ไหน จะวัดเปลวไฟอย่างไรว่า ""กลาง"" ตรงกับแม่ครัวเจ้าของสูตร บางทีไฟกลางของเราอาจจะแรงกว่า เวลาที่ใช้จึงต้องปรับให้เหมาะสม อาหารต้องเป็นกว่า 2 นาทีนิดหน่อย เพราะถ้าใช้เวลาถึง 2 นาทีตามสูตร อาหารอาจจะไหม้ได้ ข้อใดคือข้อคิดสำคัญ","(1) การทำงานต้องรอบคอบ
(2) การทำงานต้องทุ่มเททุกอย่างเต็มที่
(3) การทำงานต้องอาศัยการเรียนรู้
(4) การทำงานต้องมีหลักการอย่างชัดเจน
(5) การทำงานต้องอาศัยประสบการณ์
",(5) การทำงานต้องอาศัยประสบการณ์,True,True,True,thai
2024,23,ข้อใดเป็นลักษณะการฟังอย่างมีวิจัยรรณ,"(1) บอกที่มาของเรื่องได้
(2) บอกความสำคัญของเรื่องได้
(3) บอกประเด็นสำคัญของเรื่องได้
(4) บอกเนื้อหาที่เกี่ยวข้องกับเรื่องได้
(5) บอกเหตุผลที่ทำให้เชื่อถือเรื่องได้
",(5) บอกเหตุผลที่ทำให้เชื่อถือเรื่องได้,True,True,True,thai
2024,24,ลักษณะของการฟังในสถานการณ์ใดต่างจากข้ออื่น,"(1) การอภิปราย
(2) การแถลงการณ์
(3) การบรรยายพิเศษ
(4) การแสดงปฏิกิริยา
(5) การประสารัยหาเสียง
",(5) การประสารัยหาเสียง,True,True,True,thai
2024,25,ข้อใดเป็นภาษาพูดที่เหมาะในการแสดงความเสียใจ,"(1) พ่อเธอเป็นอะไร เป็นมะเร็งหรือ
(2) ดีแล้ว พ่อของเธอจะได้ไม่ทรมาน
(3) พ่อไปสบายดี มีอะไรให้ช่วยบอกนะ
(4) เสียใจด้วยนะ หมดเวรหมดกรรมเสียที
(5) งานสวดมีกี่คืน แล้วจะเผาวันไหน
",(3) พ่อไปสบายดี มีอะไรให้ช่วยบอกนะ,True,True,True,thai
2024,26,คำพูดในข้อใดไม่มีการเชิงตำหนิ,"(1) เสื้อตัวนั้นถ้าไม่มีปกจะสวยมาก
(2) ใครก็รู้ว่าเขารวยมากเพราะอะไร
(3) เอกสารที่คุณพิมพ์มา ผมต้องดูอีกเป็นประจำ
(4) สินค้าไทยหลายอย่างใช่ว่าจะด้อยคุณภาพเสมอไป
(5) กับขนมครั้งของแม่บ้านฉัน ทำให้ฉันไม่ต้องลดน้ำหนักเลย
",(4) สินค้าไทยหลายอย่างใช่ว่าจะด้อยคุณภาพเสมอไป,True,True,True,thai
2024,27,ข้อใดเป็นวิธีการตั้งคำถามเพื่อให้แสดงความคิดเห็น,"(1) ทำไมฝนตกจึงเกิดน้ำรำงน้ำผ่าน
(2) เกมเศรษฐีมีประโยชน์แก่เด็กอย่างไร
(3) โลกโคจรรอบดวงอาทิตย์อย่างไร
(4) ทำไมดอกมะลิเป็นสัญลักษณ์วันแม่
(5) มะพร้าวน้ำมะม่วงประกอบอาหารอะไรบ้าง
",(4) ทำไมดอกมะลิเป็นสัญลักษณ์วันแม่,True,True,True,thai
2024,28,ข้อใดไม่ใช่ข้อควรคำนึงในการตั้งคำถาม,"(1) สำระของการตั้งถาม
(2) สื่อที่เลือกใช้
(3) ช่วงเวลาที่ถาม
(4) โอกาสที่ถาม
(5) ความสัมพันธ์ระหว่างบุคคล
",(2) สื่อที่เลือกใช้,True,True,True,thai
2024,29,ข้อใดไม่ถูกต้อง,"(1) ศาสนาพราหมณ์-ฮินดู เป็นศาสนาประเภทเทวนิยม
(2) พระพุทธศาสนาและศาสนาเต๋า เป็นศาสนาประเภทอเทวนิยม
(3) ศาสนาอิสลาม เป็นศาสนาประเภทพหุเทวนิยม
(4) ศาสนาโซโรอัสเตอร์เป็นศาสนาประเภทเป็นเอกเทวนิยม
(5) ศาสนาขงจื๊อและศาสนาเชน เป็นศาสนาประเภทอเทวนิยม
",(3) ศาสนาอิสลาม เป็นศาสนาประเภทพหุเทวนิยม,True,True,True,social
2024,30,ข้อใดกล่าวถูกต้อง,"(1) สังเวชนียสถานที่เกี่ยวข้องกับพุทธประวัติตอนประสูติตั้งอยู่ในประเทศเนปาล
(2) สังเวชนียสถานตั้งอยู่ทั้งในภูมิภาคเอเชียตะวันออกและภูมิภาคเอเชียใต้
(3) สารนาถ เป็นสังเวชนียสถานที่พระพุทธเจ้าเสด็จดับขันธปรินิพพาน
(4) สังเวชนียสถานมีทั้งหมด 6 แห่ง โดยตั้งอยู่ในภูมิภาคเอเชียใต้ 4 แห่ง
(5) ประเทศอินเดียเป็นที่ตั้งของพุทธคยา อันเป็นสังเวชนียสถานที่พระพุทธเจ้าเสด็จดับขันธปรินิพพาน
",(1) สังเวชนียสถานที่เกี่ยวข้องกับพุทธประวัติตอนประสูติตั้งอยู่ในประเทศเนปาล,True,True,True,social
2024,31,การแสดงธรรม “อนัตตลักขณสูตร” ของพระพุทธเจ้าสอดคล้องกับเหตุการณ์ใด,"(1) เอหิภิกขุอุปสัมปทาจ านวน 1,250องค์มาชุมนุมกันโดยไม่ได้นัดหมาย
(2) ปัจฉิมโอวาทของพระพุทธเจ้าก่อนปรินิพพานที่ตรัสไว้ในวันขึ้น 15 ค ่า เดือน 6
(3) ปฐมเทศนาของพระพุทธเจ้าที่ท าให้เกิดพระสงฆ์รูปแรกในพระพุทธศาสนา
(4) พราหมณ์โกณฑัญญะขอบวชในพระพุทธศาสนา
(5) พราหมณ์วัปปะ ภัททิยะ มหานามะ และอัสสชิเกิดดวงตาเห็นธรรม
",(5) พราหมณ์วัปปะ ภัททิยะ มหานามะ และอัสสชิเกิดดวงตาเห็นธรรม,True,True,True,social
2024,32,หลักธรรมอริยสัจ 4 ในข้อใด เป็น “ธรรมที่ควรละ”,"(1) ทุกข์
(2) สมุทัย
(3) นิโรธ
(4) มรรค
(5) ทุกข์และมรรค
",(2) สมุทัย,True,True,True,social
2024,33,การกระทำในข้อใดไม่ตรงตามหลักธรรมหัวใจเศรษฐี,"(1) คบคนดี
(2) รู้จักอดออม
(3) ขยันหมั่นเพียร
(4) รู้จักเหตุ รู้จักผล
(5) รู้จักประมาณตน
",(4) รู้จักเหตุ รู้จักผล,True,True,True,social
2024,34,นางสาวส้มไปงานศพของเพื่อนตนเอง เพื่อนของนางสาวส้มเสียชีวิตจากการป่วยเป็นโรคหัวใจทำให้นางสาวส้มคิดได้ว่าทุกสิ่งอย่างไม่มีความแน่นอน เมื่อพบก็ต้องมีจากเป็นธรรมดาของชีวิตอันเป็นใจความสำคัญของหลักธรรมไตรลักษณ์ จากข้อความข้างต้น หลักธรรมไตรลักษณ์สัมพันธ์กับข้อคิดวันสำคัญทางพระพุทธศาสนาวันใดมีความสำคัญมากที่สุด,"(1) วันมาฆบูชา
(2) วันวิสาขบูชา
(3) วันอาสาฬหบูชา
(4) วันเข้าพรรษา
(5) วันออกพรรษา
",(2) วันวิสาขบูชา,True,True,True,social
2024,35,หลักศรัทธา 6 ประการในศาสนาอิสลาม ข้อใดไม่ถูกต้อง,"(1) ศรัทธาในบรรดาศาสนทูต
(2) ศรัทธาในกฎสภาพของพระเจ้า
(3) ศรัทธาในการละหมาด
(4) ศรัทธาในคัมภีร์ขององค์อัลลอฮ์
(5) ศรัทธาในวันพิพากษาโลก
",(3) ศรัทธาในการละหมาด,True,True,True,social
2024,36,ในข้อใดต่อไปนี้ที่ชาวคริสต์นิกายโปรเตสแตนต์ต้องปฏิบัติเหมือนกันกับชาวคริสต์นิกายโรมันคาทอลิก,"(1) ศีลมหาสนิท
(2) ศีลเจิมคนป่วย
(3) ศีลอนุกรม
(4) ศีลสมรส
(5) ศีลการลัด
",(1) ศีลมหาสนิท,True,True,True,social
2024,37,ข้อใดไม่ถือเป็นนิติกรรมฝ่ายเดียว,"(1) การทำพินัยกรรม
(2) สัญญาจำนอง
(3) การรับสภาพหนี้
(4) ค่ามั่นจะซื้อหรือจะขาย
(5) การก่อตั้งมูลนิธิ
",(2) สัญญาจำนอง,True,True,True,social
2024,38,ข้อใดกล่าวถึงคดีอุทธรณ์ได้ถูกต้อง,"(1) ผู้สืบสันดานจะฟ้องร้องบุพการีไม่ว่าในคดีแพ่งหรือคดีอาญามิได้
(2) บุพการีจะฟ้องร้องผู้สืบสันดานไม่ว่าในคดีแพ่งหรือคดีอาญามิได้
(3) ภรรยาและสามีจะฟ้องร้องต่อกันในคดีอาญามิได้
(4) พี่น้องร่วมบิดามารดาเดียวกันจะฟ้องร้องกันไม่ว่าในคดีแพ่งหรือคดีอาญามิได้
(5) หลานจะฟ้องร้องลุง ป้า น้า อา ในคดีแพ่งมิได้
",(1) ผู้สืบสันดานจะฟ้องร้องบุพการีไม่ว่าในคดีแพ่งหรือคดีอาญามิได้,True,True,True,social
2024,39,"นายชอบ, นายชัย, และนายชิด แอบเข้าไปในโกดังสินค้าของบริษัทผลิตสายไฟ โดยได้ขโมยสายไฟออกมาจำนวนหนึ่ง ระหว่างการขโมย, นายสุข ผู้ดูแลโกดังสินค้าได้เดินมาพบพอดี ทั้งสามคนจึงได้ร่วมกันทำร้ายนายสุขจนได้รับบาดเจ็บสาหัส ก่อนที่ทั้งสามจะหลบหนีไป การกระทำของนายชอบ,นายชัย, และนายชิด เกี่ยวกับทรัพย์ในความผิดฐานใด","(1) ยักยอกทรัพย์
(2) กรรโชกทรัพย์
(3) ปล้นทรัพย์
(4) ชิงทรัพย์
(5) ลักทรัพย์
",(3) ปล้นทรัพย์,True,True,True,social
2024,40,กลุ่มสังคมประเภทเป็นกลุ่มทุติยภูมิตรงกับข้อใด,"(1) พ่อแม่
(2) เพื่อนสนิท
(3) ญาติ
(4) สมาคมค้าทองคำ
(5) เพื่อนบ้าน
",(4) สมาคมค้าทองคำ,True,True,True,social
2024,41,ข้อใดไม่จัดอยู่ในเรื่องการจัดระเบียบสังคม,"(1) ค่านิยมในการสะสมของมีค่าและหายาก
(2) สามีและภรรยามีความซื่อสัตย์ต่อกัน
(3) การใช้มือรับประทานอาหาร
(4) การใช้สิทธิตามกฎหมายในการตรวจสอบการทางานของภาครัฐ
(5) บิดามารดาปฏิบัติตนเป็นแบบอย่างที่ดีแก่บุตร
",(1) ค่านิยมในการสะสมของมีค่าและหายาก,True,True,True,social
